AI Dice Count, Total Dice Count, Active Player Count, Starting Dice, Starting Players
5,65,10,7,14
5,66,10,7,14
5,67,10,7,14
5,68,10,7,14
5,69,10,7,14
6,15,10,7,14
6,16,10,7,14
6,17,10,7,14
6,18,10,7,14
6,19,10,7,14
6,20,10,7,14
6,21,10,7,14
6,22,10,7,14
6,23,10,7,14
6,24,10,7,14
6,25,10,7,14
6,26,10,7,14
6,27,10,7,14
6,28,10,7,14
6,29,10,7,14
6,30,10,7,14
6,31,10,7,14
6,32,10,7,14
6,33,10,7,14
6,34,10,7,14
6,35,10,7,14
6,36,10,7,14
6,37,10,7,14
6,38,10,7,14
6,39,10,7,14
6,40,10,7,14
6,41,10,7,14
6,42,10,7,14
6,43,10,7,14
6,44,10,7,14
6,45,10,7,14
6,46,10,7,14
6,47,10,7,14
6,48,10,7,14
6,49,10,7,14
6,50,10,7,14
6,51,10,7,14
6,52,10,7,14
6,53,10,7,14
6,54,10,7,14
6,55,10,7,14
6,56,10,7,14
6,57,10,7,14
6,58,10,7,14
6,59,10,7,14
6,60,10,7,14
6,61,10,7,14
6,62,10,7,14
6,63,10,7,14
6,64,10,7,14
6,65,10,7,14
6,66,10,7,14
6,67,10,7,14
6,68,10,7,14
6,69,10,7,14
1,11,11,7,14
1,12,11,7,14
1,13,11,7,14
1,14,11,7,14
1,15,11,7,14
1,16,11,7,14
1,17,11,7,14
1,18,11,7,14
1,19,11,7,14
1,20,11,7,14
1,21,11,7,14
1,22,11,7,14
1,23,11,7,14
1,24,11,7,14
1,25,11,7,14
1,26,11,7,14
1,27,11,7,14
1,28,11,7,14
1,29,11,7,14
1,30,11,7,14
1,31,11,7,14
1,32,11,7,14
1,33,11,7,14
1,34,11,7,14
1,35,11,7,14
1,36,11,7,14
1,37,11,7,14
1,38,11,7,14
1,39,11,7,14
1,40,11,7,14
1,41,11,7,14
1,42,11,7,14
1,43,11,7,14
1,44,11,7,14
1,45,11,7,14
1,46,11,7,14
1,47,11,7,14
1,48,11,7,14
1,49,11,7,14
1,50,11,7,14
1,51,11,7,14
1,52,11,7,14
1,53,11,7,14
1,54,11,7,14
1,55,11,7,14
1,56,11,7,14
1,57,11,7,14
1,58,11,7,14
1,59,11,7,14
1,60,11,7,14
1,61,11,7,14
1,62,11,7,14
1,63,11,7,14
1,64,11,7,14
1,65,11,7,14
1,66,11,7,14
1,67,11,7,14
1,68,11,7,14
1,69,11,7,14
1,70,11,7,14
1,71,11,7,14
1,72,11,7,14
1,73,11,7,14
1,74,11,7,14
1,75,11,7,14
1,76,11,7,14
2,12,11,7,14
2,13,11,7,14
2,14,11,7,14
2,15,11,7,14
2,16,11,7,14
2,17,11,7,14
2,18,11,7,14
2,19,11,7,14
2,20,11,7,14
2,21,11,7,14
2,22,11,7,14
2,23,11,7,14
2,24,11,7,14
2,25,11,7,14
2,26,11,7,14
2,27,11,7,14
2,28,11,7,14
2,29,11,7,14
2,30,11,7,14
2,31,11,7,14
2,32,11,7,14
2,33,11,7,14
2,34,11,7,14
2,35,11,7,14
2,36,11,7,14
2,37,11,7,14
2,38,11,7,14
2,39,11,7,14
2,40,11,7,14
2,41,11,7,14
2,42,11,7,14
2,43,11,7,14
2,44,11,7,14
2,45,11,7,14
2,46,11,7,14
2,47,11,7,14
2,48,11,7,14
2,49,11,7,14
2,50,11,7,14
2,51,11,7,14
2,52,11,7,14
2,53,11,7,14
2,54,11,7,14
2,55,11,7,14
2,56,11,7,14
2,57,11,7,14
2,58,11,7,14
2,59,11,7,14
2,60,11,7,14
2,61,11,7,14
2,62,11,7,14
2,63,11,7,14
2,64,11,7,14
2,65,11,7,14
2,66,11,7,14
2,67,11,7,14
2,68,11,7,14
2,69,11,7,14
2,70,11,7,14
2,71,11,7,14
2,72,11,7,14
2,73,11,7,14
2,74,11,7,14
2,75,11,7,14
2,76,11,7,14
3,13,11,7,14
3,14,11,7,14
3,15,11,7,14
3,16,11,7,14
3,17,11,7,14
3,18,11,7,14
3,19,11,7,14
3,20,11,7,14
3,21,11,7,14
3,22,11,7,14
3,23,11,7,14
3,24,11,7,14
3,25,11,7,14
3,26,11,7,14
3,27,11,7,14
3,28,11,7,14
3,29,11,7,14
3,30,11,7,14
3,31,11,7,14
3,32,11,7,14
3,33,11,7,14
3,34,11,7,14
3,35,11,7,14
3,36,11,7,14
3,37,11,7,14
3,38,11,7,14
3,39,11,7,14
3,40,11,7,14
3,41,11,7,14
3,42,11,7,14
3,43,11,7,14
3,44,11,7,14
3,45,11,7,14
3,46,11,7,14
3,47,11,7,14
3,48,11,7,14
3,49,11,7,14
3,50,11,7,14
3,51,11,7,14
3,52,11,7,14
3,53,11,7,14
3,54,11,7,14
3,55,11,7,14
3,56,11,7,14
3,57,11,7,14
3,58,11,7,14
3,59,11,7,14
3,60,11,7,14
3,61,11,7,14
3,62,11,7,14
3,63,11,7,14
3,64,11,7,14
3,65,11,7,14
3,66,11,7,14
3,67,11,7,14
3,68,11,7,14
3,69,11,7,14
3,70,11,7,14
3,71,11,7,14
3,72,11,7,14
3,73,11,7,14
3,74,11,7,14
3,75,11,7,14
3,76,11,7,14
4,14,11,7,14
4,15,11,7,14
4,16,11,7,14
4,17,11,7,14
4,18,11,7,14
4,19,11,7,14
4,20,11,7,14
4,21,11,7,14
4,22,11,7,14
4,23,11,7,14
4,24,11,7,14
4,25,11,7,14
4,26,11,7,14
4,27,11,7,14
4,28,11,7,14
4,29,11,7,14
4,30,11,7,14
4,31,11,7,14
4,32,11,7,14
4,33,11,7,14
4,34,11,7,14
4,35,11,7,14
4,36,11,7,14
4,37,11,7,14
4,38,11,7,14
4,39,11,7,14
4,40,11,7,14
4,41,11,7,14
4,42,11,7,14
4,43,11,7,14
4,44,11,7,14
4,45,11,7,14
4,46,11,7,14
4,47,11,7,14
4,48,11,7,14
4,49,11,7,14
4,50,11,7,14
4,51,11,7,14
4,52,11,7,14
4,53,11,7,14
4,54,11,7,14
4,55,11,7,14
4,56,11,7,14
4,57,11,7,14
4,58,11,7,14
4,59,11,7,14
4,60,11,7,14
4,61,11,7,14
4,62,11,7,14
4,63,11,7,14
4,64,11,7,14
4,65,11,7,14
4,66,11,7,14
4,67,11,7,14
4,68,11,7,14
4,69,11,7,14
4,70,11,7,14
4,71,11,7,14
4,72,11,7,14
4,73,11,7,14
4,74,11,7,14
4,75,11,7,14
4,76,11,7,14
5,15,11,7,14
5,16,11,7,14
5,17,11,7,14
5,18,11,7,14
5,19,11,7,14
5,20,11,7,14
5,21,11,7,14
5,22,11,7,14
5,23,11,7,14
5,24,11,7,14
5,25,11,7,14
5,26,11,7,14
5,27,11,7,14
5,28,11,7,14
5,29,11,7,14
5,30,11,7,14
5,31,11,7,14
5,32,11,7,14
5,33,11,7,14
5,34,11,7,14
5,35,11,7,14
5,36,11,7,14
5,37,11,7,14
5,38,11,7,14
5,39,11,7,14
5,40,11,7,14
5,41,11,7,14
5,42,11,7,14
5,43,11,7,14
5,44,11,7,14
5,45,11,7,14
5,46,11,7,14
5,47,11,7,14
5,48,11,7,14
5,49,11,7,14
5,50,11,7,14
5,51,11,7,14
5,52,11,7,14
5,53,11,7,14
5,54,11,7,14
5,55,11,7,14
5,56,11,7,14
5,57,11,7,14
5,58,11,7,14
5,59,11,7,14
5,60,11,7,14
5,61,11,7,14
5,62,11,7,14
5,63,11,7,14
5,64,11,7,14
5,65,11,7,14
5,66,11,7,14
5,67,11,7,14
5,68,11,7,14
5,69,11,7,14
5,70,11,7,14
5,71,11,7,14
5,72,11,7,14
5,73,11,7,14
5,74,11,7,14
5,75,11,7,14
5,76,11,7,14
6,16,11,7,14
6,17,11,7,14
6,18,11,7,14
6,19,11,7,14
6,20,11,7,14
6,21,11,7,14
6,22,11,7,14
6,23,11,7,14
6,24,11,7,14
6,25,11,7,14
6,26,11,7,14
6,27,11,7,14
6,28,11,7,14
6,29,11,7,14
6,30,11,7,14
6,31,11,7,14
6,32,11,7,14
6,33,11,7,14
6,34,11,7,14
6,35,11,7,14
6,36,11,7,14
6,37,11,7,14
6,38,11,7,14
6,39,11,7,14
6,40,11,7,14
6,41,11,7,14
6,42,11,7,14
6,43,11,7,14
6,44,11,7,14
6,45,11,7,14
6,46,11,7,14
6,47,11,7,14
6,48,11,7,14
6,49,11,7,14
6,50,11,7,14
6,51,11,7,14
6,52,11,7,14
6,53,11,7,14
6,54,11,7,14
6,55,11,7,14
6,56,11,7,14
6,57,11,7,14
6,58,11,7,14
6,59,11,7,14
6,60,11,7,14
6,61,11,7,14
6,62,11,7,14
6,63,11,7,14
6,64,11,7,14
6,65,11,7,14
6,66,11,7,14
6,67,11,7,14
6,68,11,7,14
6,69,11,7,14
6,70,11,7,14
6,71,11,7,14
6,72,11,7,14
6,73,11,7,14
6,74,11,7,14
6,75,11,7,14
6,76,11,7,14
1,12,12,7,14
1,13,12,7,14
1,14,12,7,14
1,15,12,7,14
1,16,12,7,14
1,17,12,7,14
1,18,12,7,14
1,19,12,7,14
1,20,12,7,14
1,21,12,7,14
1,22,12,7,14
1,23,12,7,14
1,24,12,7,14
1,25,12,7,14
1,26,12,7,14
1,27,12,7,14
1,28,12,7,14
1,29,12,7,14
1,30,12,7,14
1,31,12,7,14
1,32,12,7,14
1,33,12,7,14
1,34,12,7,14
1,35,12,7,14
1,36,12,7,14
1,37,12,7,14
1,38,12,7,14
1,39,12,7,14
1,40,12,7,14
1,41,12,7,14
1,42,12,7,14
1,43,12,7,14
1,44,12,7,14
1,45,12,7,14
1,46,12,7,14
1,47,12,7,14
1,48,12,7,14
1,49,12,7,14
1,50,12,7,14
1,51,12,7,14
1,52,12,7,14
1,53,12,7,14
1,54,12,7,14
1,55,12,7,14
1,56,12,7,14
1,57,12,7,14
1,58,12,7,14
1,59,12,7,14
1,60,12,7,14
1,61,12,7,14
1,62,12,7,14
1,63,12,7,14
1,64,12,7,14
1,65,12,7,14
1,66,12,7,14
1,67,12,7,14
1,68,12,7,14
1,69,12,7,14
1,70,12,7,14
1,71,12,7,14
1,72,12,7,14
1,73,12,7,14
1,74,12,7,14
1,75,12,7,14
1,76,12,7,14
1,77,12,7,14
1,78,12,7,14
1,79,12,7,14
1,80,12,7,14
1,81,12,7,14
1,82,12,7,14
1,83,12,7,14
2,13,12,7,14
2,14,12,7,14
2,15,12,7,14
2,16,12,7,14
2,17,12,7,14
2,18,12,7,14
2,19,12,7,14
2,20,12,7,14
2,21,12,7,14
2,22,12,7,14
2,23,12,7,14
2,24,12,7,14
2,25,12,7,14
2,26,12,7,14
2,27,12,7,14
2,28,12,7,14
2,29,12,7,14
2,30,12,7,14
2,31,12,7,14
2,32,12,7,14
2,33,12,7,14
2,34,12,7,14
2,35,12,7,14
2,36,12,7,14
2,37,12,7,14
2,38,12,7,14
2,39,12,7,14
2,40,12,7,14
2,41,12,7,14
2,42,12,7,14
2,43,12,7,14
2,44,12,7,14
2,45,12,7,14
2,46,12,7,14
2,47,12,7,14
2,48,12,7,14
2,49,12,7,14
2,50,12,7,14
2,51,12,7,14
2,52,12,7,14
2,53,12,7,14
2,54,12,7,14
2,55,12,7,14
2,56,12,7,14
2,57,12,7,14
2,58,12,7,14
2,59,12,7,14
2,60,12,7,14
2,61,12,7,14
2,62,12,7,14
2,63,12,7,14
2,64,12,7,14
2,65,12,7,14
2,66,12,7,14
2,67,12,7,14
2,68,12,7,14
2,69,12,7,14
2,70,12,7,14
2,71,12,7,14
2,72,12,7,14
2,73,12,7,14
2,74,12,7,14
2,75,12,7,14
2,76,12,7,14
2,77,12,7,14
2,78,12,7,14
2,79,12,7,14
2,80,12,7,14
2,81,12,7,14
2,82,12,7,14
2,83,12,7,14
3,14,12,7,14
3,15,12,7,14
3,16,12,7,14
3,17,12,7,14
3,18,12,7,14
3,19,12,7,14
3,20,12,7,14
3,21,12,7,14
3,22,12,7,14
3,23,12,7,14
3,24,12,7,14
3,25,12,7,14
3,26,12,7,14
3,27,12,7,14
3,28,12,7,14
3,29,12,7,14
3,30,12,7,14
3,31,12,7,14
3,32,12,7,14
3,33,12,7,14
3,34,12,7,14
3,35,12,7,14
3,36,12,7,14
3,37,12,7,14
3,38,12,7,14
3,39,12,7,14
3,40,12,7,14
3,41,12,7,14
3,42,12,7,14
3,43,12,7,14
3,44,12,7,14
3,45,12,7,14
3,46,12,7,14
3,47,12,7,14
3,48,12,7,14
3,49,12,7,14
3,50,12,7,14
3,51,12,7,14
3,52,12,7,14
3,53,12,7,14
3,54,12,7,14
3,55,12,7,14
3,56,12,7,14
3,57,12,7,14
3,58,12,7,14
3,59,12,7,14
3,60,12,7,14
3,61,12,7,14
3,62,12,7,14
3,63,12,7,14
3,64,12,7,14
3,65,12,7,14
3,66,12,7,14
3,67,12,7,14
3,68,12,7,14
3,69,12,7,14
3,70,12,7,14
3,71,12,7,14
3,72,12,7,14
3,73,12,7,14
3,74,12,7,14
3,75,12,7,14
3,76,12,7,14
3,77,12,7,14
3,78,12,7,14
3,79,12,7,14
3,80,12,7,14
3,81,12,7,14
3,82,12,7,14
3,83,12,7,14
4,15,12,7,14
4,16,12,7,14
4,17,12,7,14
4,18,12,7,14
4,19,12,7,14
4,20,12,7,14
4,21,12,7,14
4,22,12,7,14
4,23,12,7,14
4,24,12,7,14
4,25,12,7,14
4,26,12,7,14
4,27,12,7,14
4,28,12,7,14
4,29,12,7,14
4,30,12,7,14
4,31,12,7,14
4,32,12,7,14
4,33,12,7,14
4,34,12,7,14
4,35,12,7,14
4,36,12,7,14
4,37,12,7,14
4,38,12,7,14
4,39,12,7,14
4,40,12,7,14
4,41,12,7,14
4,42,12,7,14
4,43,12,7,14
4,44,12,7,14
4,45,12,7,14
4,46,12,7,14
4,47,12,7,14
4,48,12,7,14
4,49,12,7,14
4,50,12,7,14
4,51,12,7,14
4,52,12,7,14
4,53,12,7,14
4,54,12,7,14
4,55,12,7,14
4,56,12,7,14
4,57,12,7,14
4,58,12,7,14
4,59,12,7,14
4,60,12,7,14
4,61,12,7,14
4,62,12,7,14
4,63,12,7,14
4,64,12,7,14
4,65,12,7,14
4,66,12,7,14
4,67,12,7,14
4,68,12,7,14
4,69,12,7,14
4,70,12,7,14
4,71,12,7,14
4,72,12,7,14
4,73,12,7,14
4,74,12,7,14
4,75,12,7,14
4,76,12,7,14
4,77,12,7,14
4,78,12,7,14
4,79,12,7,14
4,80,12,7,14
4,81,12,7,14
4,82,12,7,14
4,83,12,7,14
5,16,12,7,14
5,17,12,7,14
5,18,12,7,14
5,19,12,7,14
5,20,12,7,14
5,21,12,7,14
5,22,12,7,14
5,23,12,7,14
5,24,12,7,14
5,25,12,7,14
5,26,12,7,14
5,27,12,7,14
5,28,12,7,14
5,29,12,7,14
5,30,12,7,14
5,31,12,7,14
5,32,12,7,14
5,33,12,7,14
5,34,12,7,14
5,35,12,7,14
5,36,12,7,14
5,37,12,7,14
5,38,12,7,14
5,39,12,7,14
5,40,12,7,14
5,41,12,7,14
5,42,12,7,14
5,43,12,7,14
5,44,12,7,14
5,45,12,7,14
5,46,12,7,14
5,47,12,7,14
5,48,12,7,14
5,49,12,7,14
5,50,12,7,14
5,51,12,7,14
5,52,12,7,14
5,53,12,7,14
5,54,12,7,14
5,55,12,7,14
5,56,12,7,14
5,57,12,7,14
5,58,12,7,14
5,59,12,7,14
5,60,12,7,14
5,61,12,7,14
5,62,12,7,14
5,63,12,7,14
5,64,12,7,14
5,65,12,7,14
5,66,12,7,14
5,67,12,7,14
5,68,12,7,14
5,69,12,7,14
5,70,12,7,14
5,71,12,7,14
5,72,12,7,14
5,73,12,7,14
5,74,12,7,14
5,75,12,7,14
5,76,12,7,14
5,77,12,7,14
5,78,12,7,14
5,79,12,7,14
5,80,12,7,14
5,81,12,7,14
5,82,12,7,14
5,83,12,7,14
6,17,12,7,14
6,18,12,7,14
6,19,12,7,14
6,20,12,7,14
6,21,12,7,14
6,22,12,7,14
6,23,12,7,14
6,24,12,7,14
6,25,12,7,14
6,26,12,7,14
6,27,12,7,14
6,28,12,7,14
6,29,12,7,14
6,30,12,7,14
6,31,12,7,14
6,32,12,7,14
6,33,12,7,14
6,34,12,7,14
6,35,12,7,14
6,36,12,7,14
6,37,12,7,14
6,38,12,7,14
6,39,12,7,14
6,40,12,7,14
6,41,12,7,14
6,42,12,7,14
6,43,12,7,14
6,44,12,7,14
6,45,12,7,14
6,46,12,7,14
6,47,12,7,14
6,48,12,7,14
6,49,12,7,14
6,50,12,7,14
6,51,12,7,14
6,52,12,7,14
6,53,12,7,14
6,54,12,7,14
6,55,12,7,14
6,56,12,7,14
6,57,12,7,14
6,58,12,7,14
6,59,12,7,14
6,60,12,7,14
6,61,12,7,14
6,62,12,7,14
6,63,12,7,14
6,64,12,7,14
6,65,12,7,14
6,66,12,7,14
6,67,12,7,14
6,68,12,7,14
6,69,12,7,14
6,70,12,7,14
6,71,12,7,14
6,72,12,7,14
6,73,12,7,14
6,74,12,7,14
6,75,12,7,14
6,76,12,7,14
6,77,12,7,14
6,78,12,7,14
6,79,12,7,14
6,80,12,7,14
6,81,12,7,14
6,82,12,7,14
6,83,12,7,14
1,13,13,7,14
1,14,13,7,14
1,15,13,7,14
1,16,13,7,14
1,17,13,7,14
1,18,13,7,14
1,19,13,7,14
1,20,13,7,14
1,21,13,7,14
1,22,13,7,14
1,23,13,7,14
1,24,13,7,14
1,25,13,7,14
1,26,13,7,14
1,27,13,7,14
1,28,13,7,14
1,29,13,7,14
1,30,13,7,14
1,31,13,7,14
1,32,13,7,14
1,33,13,7,14
1,34,13,7,14
1,35,13,7,14
1,36,13,7,14
1,37,13,7,14
1,38,13,7,14
1,39,13,7,14
1,40,13,7,14
1,41,13,7,14
1,42,13,7,14
1,43,13,7,14
1,44,13,7,14
1,45,13,7,14
1,46,13,7,14
1,47,13,7,14
1,48,13,7,14
1,49,13,7,14
1,50,13,7,14
1,51,13,7,14
1,52,13,7,14
1,53,13,7,14
1,54,13,7,14
1,55,13,7,14
1,56,13,7,14
1,57,13,7,14
1,58,13,7,14
1,59,13,7,14
1,60,13,7,14
1,61,13,7,14
1,62,13,7,14
1,63,13,7,14
1,64,13,7,14
1,65,13,7,14
1,66,13,7,14
1,67,13,7,14
1,68,13,7,14
1,69,13,7,14
1,70,13,7,14
1,71,13,7,14
1,72,13,7,14
1,73,13,7,14
1,74,13,7,14
1,75,13,7,14
1,76,13,7,14
1,77,13,7,14
1,78,13,7,14
1,79,13,7,14
1,80,13,7,14
1,81,13,7,14
1,82,13,7,14
1,83,13,7,14
1,84,13,7,14
1,85,13,7,14
1,86,13,7,14
1,87,13,7,14
1,88,13,7,14
1,89,13,7,14
1,90,13,7,14
2,14,13,7,14
2,15,13,7,14
2,16,13,7,14
2,17,13,7,14
2,18,13,7,14
2,19,13,7,14
2,20,13,7,14
2,21,13,7,14
2,22,13,7,14
2,23,13,7,14
2,24,13,7,14
2,25,13,7,14
2,26,13,7,14
2,27,13,7,14
2,28,13,7,14
2,29,13,7,14
2,30,13,7,14
2,31,13,7,14
2,32,13,7,14
2,33,13,7,14
2,34,13,7,14
2,35,13,7,14
2,36,13,7,14
2,37,13,7,14
2,38,13,7,14
2,39,13,7,14
2,40,13,7,14
2,41,13,7,14
2,42,13,7,14
2,43,13,7,14
2,44,13,7,14
2,45,13,7,14
2,46,13,7,14
2,47,13,7,14
2,48,13,7,14
2,49,13,7,14
2,50,13,7,14
2,51,13,7,14
2,52,13,7,14
2,53,13,7,14
2,54,13,7,14
2,55,13,7,14
2,56,13,7,14
2,57,13,7,14
2,58,13,7,14
2,59,13,7,14
2,60,13,7,14
2,61,13,7,14
2,62,13,7,14
2,63,13,7,14
2,64,13,7,14
2,65,13,7,14
2,66,13,7,14
2,67,13,7,14
2,68,13,7,14
2,69,13,7,14
2,70,13,7,14
2,71,13,7,14
2,72,13,7,14
2,73,13,7,14
2,74,13,7,14
2,75,13,7,14
2,76,13,7,14
2,77,13,7,14
2,78,13,7,14
2,79,13,7,14
2,80,13,7,14
2,81,13,7,14
2,82,13,7,14
2,83,13,7,14
2,84,13,7,14
2,85,13,7,14
2,86,13,7,14
2,87,13,7,14
2,88,13,7,14
2,89,13,7,14
2,90,13,7,14
3,15,13,7,14
3,16,13,7,14
3,17,13,7,14
3,18,13,7,14
3,19,13,7,14
3,20,13,7,14
3,21,13,7,14
3,22,13,7,14
3,23,13,7,14
3,24,13,7,14
3,25,13,7,14
3,26,13,7,14
3,27,13,7,14
3,28,13,7,14
3,29,13,7,14
3,30,13,7,14
3,31,13,7,14
3,32,13,7,14
3,33,13,7,14
3,34,13,7,14
3,35,13,7,14
3,36,13,7,14
3,37,13,7,14
3,38,13,7,14
3,39,13,7,14
3,40,13,7,14
3,41,13,7,14
3,42,13,7,14
3,43,13,7,14
3,44,13,7,14
3,45,13,7,14
3,46,13,7,14
3,47,13,7,14
3,48,13,7,14
3,49,13,7,14
3,50,13,7,14
3,51,13,7,14
3,52,13,7,14
3,53,13,7,14
3,54,13,7,14
3,55,13,7,14
3,56,13,7,14
3,57,13,7,14
3,58,13,7,14
3,59,13,7,14
3,60,13,7,14
3,61,13,7,14
3,62,13,7,14
3,63,13,7,14
3,64,13,7,14
3,65,13,7,14
3,66,13,7,14
3,67,13,7,14
3,68,13,7,14
3,69,13,7,14
3,70,13,7,14
3,71,13,7,14
3,72,13,7,14
3,73,13,7,14
3,74,13,7,14
3,75,13,7,14
3,76,13,7,14
3,77,13,7,14
3,78,13,7,14
3,79,13,7,14
3,80,13,7,14
3,81,13,7,14
3,82,13,7,14
3,83,13,7,14
3,84,13,7,14
3,85,13,7,14
3,86,13,7,14
3,87,13,7,14
3,88,13,7,14
3,89,13,7,14
3,90,13,7,14
4,16,13,7,14
4,17,13,7,14
4,18,13,7,14
4,19,13,7,14
4,20,13,7,14
4,21,13,7,14
4,22,13,7,14
4,23,13,7,14
4,24,13,7,14
4,25,13,7,14
4,26,13,7,14
4,27,13,7,14
4,28,13,7,14
4,29,13,7,14
4,30,13,7,14
4,31,13,7,14
4,32,13,7,14
4,33,13,7,14
4,34,13,7,14
4,35,13,7,14
4,36,13,7,14
4,37,13,7,14
4,38,13,7,14
4,39,13,7,14
4,40,13,7,14
4,41,13,7,14
4,42,13,7,14
4,43,13,7,14
4,44,13,7,14
4,45,13,7,14
4,46,13,7,14
4,47,13,7,14
4,48,13,7,14
4,49,13,7,14
4,50,13,7,14
4,51,13,7,14
4,52,13,7,14
4,53,13,7,14
4,54,13,7,14
4,55,13,7,14
4,56,13,7,14
4,57,13,7,14
4,58,13,7,14
4,59,13,7,14
4,60,13,7,14
4,61,13,7,14
4,62,13,7,14
4,63,13,7,14
4,64,13,7,14
4,65,13,7,14
4,66,13,7,14
4,67,13,7,14
4,68,13,7,14
4,69,13,7,14
4,70,13,7,14
4,71,13,7,14
4,72,13,7,14
4,73,13,7,14
4,74,13,7,14
4,75,13,7,14
4,76,13,7,14
4,77,13,7,14
4,78,13,7,14
4,79,13,7,14
4,80,13,7,14
4,81,13,7,14
4,82,13,7,14
4,83,13,7,14
4,84,13,7,14
4,85,13,7,14
4,86,13,7,14
4,87,13,7,14
4,88,13,7,14
4,89,13,7,14
4,90,13,7,14
5,17,13,7,14
5,18,13,7,14
5,19,13,7,14
5,20,13,7,14
5,21,13,7,14
5,22,13,7,14
5,23,13,7,14
5,24,13,7,14
5,25,13,7,14
5,26,13,7,14
5,27,13,7,14
5,28,13,7,14
5,29,13,7,14
5,30,13,7,14
5,31,13,7,14
5,32,13,7,14
5,33,13,7,14
5,34,13,7,14
5,35,13,7,14
5,36,13,7,14
5,37,13,7,14
5,38,13,7,14
5,39,13,7,14
5,40,13,7,14
5,41,13,7,14
5,42,13,7,14
5,43,13,7,14
5,44,13,7,14
5,45,13,7,14
5,46,13,7,14
5,47,13,7,14
5,48,13,7,14
5,49,13,7,14
5,50,13,7,14
5,51,13,7,14
5,52,13,7,14
5,53,13,7,14
5,54,13,7,14
5,55,13,7,14
5,56,13,7,14
5,57,13,7,14
5,58,13,7,14
5,59,13,7,14
5,60,13,7,14
5,61,13,7,14
5,62,13,7,14
5,63,13,7,14
5,64,13,7,14
5,65,13,7,14
5,66,13,7,14
5,67,13,7,14
5,68,13,7,14
5,69,13,7,14
5,70,13,7,14
5,71,13,7,14
5,72,13,7,14
5,73,13,7,14
5,74,13,7,14
5,75,13,7,14
5,76,13,7,14
5,77,13,7,14
5,78,13,7,14
5,79,13,7,14
5,80,13,7,14
5,81,13,7,14
5,82,13,7,14
5,83,13,7,14
5,84,13,7,14
5,85,13,7,14
5,86,13,7,14
5,87,13,7,14
5,88,13,7,14
5,89,13,7,14
5,90,13,7,14
6,18,13,7,14
6,19,13,7,14
6,20,13,7,14
6,21,13,7,14
6,22,13,7,14
6,23,13,7,14
6,24,13,7,14
6,25,13,7,14
6,26,13,7,14
6,27,13,7,14
6,28,13,7,14
6,29,13,7,14
6,30,13,7,14
6,31,13,7,14
6,32,13,7,14
6,33,13,7,14
6,34,13,7,14
6,35,13,7,14
6,36,13,7,14
6,37,13,7,14
6,38,13,7,14
6,39,13,7,14
6,40,13,7,14
6,41,13,7,14
6,42,13,7,14
6,43,13,7,14
6,44,13,7,14
6,45,13,7,14
6,46,13,7,14
6,47,13,7,14
6,48,13,7,14
6,49,13,7,14
6,50,13,7,14
6,51,13,7,14
6,52,13,7,14
6,53,13,7,14
6,54,13,7,14
6,55,13,7,14
6,56,13,7,14
6,57,13,7,14
6,58,13,7,14
6,59,13,7,14
6,60,13,7,14
6,61,13,7,14
6,62,13,7,14
6,63,13,7,14
6,64,13,7,14
6,65,13,7,14
6,66,13,7,14
6,67,13,7,14
6,68,13,7,14
6,69,13,7,14
6,70,13,7,14
6,71,13,7,14
6,72,13,7,14
6,73,13,7,14
6,74,13,7,14
6,75,13,7,14
6,76,13,7,14
6,77,13,7,14
6,78,13,7,14
6,79,13,7,14
6,80,13,7,14
6,81,13,7,14
6,82,13,7,14
6,83,13,7,14
6,84,13,7,14
6,85,13,7,14
6,86,13,7,14
6,87,13,7,14
6,88,13,7,14
6,89,13,7,14
6,90,13,7,14
1,2,2,8,14
1,3,2,8,14
1,4,2,8,14
1,5,2,8,14
1,6,2,8,14
1,7,2,8,14
1,8,2,8,14
1,9,2,8,14
1,10,2,8,14
1,11,2,8,14
1,12,2,8,14
1,13,2,8,14
1,14,2,8,14
1,15,2,8,14
2,3,2,8,14
2,4,2,8,14
2,5,2,8,14
2,6,2,8,14
2,7,2,8,14
2,8,2,8,14
2,9,2,8,14
2,10,2,8,14
2,11,2,8,14
2,12,2,8,14
2,13,2,8,14
2,14,2,8,14
2,15,2,8,14
3,4,2,8,14
3,5,2,8,14
3,6,2,8,14
3,7,2,8,14
3,8,2,8,14
3,9,2,8,14
3,10,2,8,14
3,11,2,8,14
3,12,2,8,14
3,13,2,8,14
3,14,2,8,14
3,15,2,8,14
4,5,2,8,14
4,6,2,8,14
4,7,2,8,14
4,8,2,8,14
4,9,2,8,14
4,10,2,8,14
4,11,2,8,14
4,12,2,8,14
4,13,2,8,14
4,14,2,8,14
4,15,2,8,14
5,6,2,8,14
5,7,2,8,14
5,8,2,8,14
5,9,2,8,14
5,10,2,8,14
5,11,2,8,14
5,12,2,8,14
5,13,2,8,14
5,14,2,8,14
5,15,2,8,14
6,7,2,8,14
6,8,2,8,14
6,9,2,8,14
6,10,2,8,14
6,11,2,8,14
6,12,2,8,14
6,13,2,8,14
6,14,2,8,14
6,15,2,8,14
7,8,2,8,14
7,9,2,8,14
7,10,2,8,14
7,11,2,8,14
7,12,2,8,14
7,13,2,8,14
7,14,2,8,14
7,15,2,8,14
1,3,3,8,14
1,4,3,8,14
1,5,3,8,14
1,6,3,8,14
1,7,3,8,14
1,8,3,8,14
1,9,3,8,14
1,10,3,8,14
